Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Avg_VTAT,Avg_CTAT,Cancelled_Rides_by_Customer,Cancelled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Ride_Distance,Driver_Ratings,Customer_Ratings,Payment_Method
2026-01-17,00:20:26,CNR9122349652,Success,CUS75032,Bike,Sanganer,Sanganer,3.54,12.12,0,0,0,,304,3.19,4.22,4.5,Debit Card
2026-01-06,22:36:08,CNR5902909675,Success,CUS44666,Bike,Civil Lines,Sodala,6.1,14.26,0,0,0,,320,13.68,4.02,3.69,Debit Card
2026-01-12,12:46:12,CNR4275465875,Success,CUS14706,Bike,Patrakar Colony,Adarsh Nagar,2.08,5.41,0,0,0,,275,14.79,4.29,4.71,UPI
2026-01-24,03:48:53,CNR1152046462,Success,CUS21488,Cab Premium,Jawahar Nagar,Amer,10.05,4.34,0,0,0,,415,7.39,3.86,4.76,Wallet
2026-01-19,23:17:30,CNR1552247003,Success,CUS98075,Auto,Shyam Nagar,Patrakar Colony,5.75,3.1,0,0,0,,306,1.59,4.72,4.67,Cash
2026-01-15,14:30:16,CNR7431164816,Success,CUS13875,Bike,Brahmpuri,C-Scheme,5.18,5.96,0,0,0,,290,7.59,4.9,3.78,UPI
2026-01-07,07:14:11,CNR1452666232,Success,CUS65425,Cab Priority,Ghat Gate,Kukas,2.84,8.36,0,0,0,,618,7.68,4.27,4.26,Wallet
2026-01-05,00:22:41,CNR5042968129,Incomplete,CUS19682,Cab Economy,Khatipura,Kalwar Road,,,0,0,1,Vehicle Breakdown,364,,,,Cash
2026-01-12,07:48:49,CNR7851002449,Cancelled by Driver,CUS78795,Cab XL,Sanganer,VKI Area,,,0,1,0,,639,,,,Cash
2026-01-01,23:29:33,CNR1439114180,Success,CUS23863,Auto,Kukas,Shyam Nagar,4.06,9.65,0,0,0,,445,3.72,4.52,4.45,Debit Card
2026-01-03,19:13:24,CNR5853507552,Success,CUS78891,Cab Premium,Transport Nagar,Amer,10.13,13.51,0,0,0,,455,7.26,3.6,4.23,Wallet
2026-01-08,19:11:03,CNR8763694475,Cancelled by Driver,CUS27057,Bike,Patrakar Colony,Vidhyadhar Nagar,,,0,1,0,,360,,,,Debit Card
2026-01-08,15:17:46,CNR9548619475,Incomplete,CUS12515,Cab Premium,Kukas,Malviya Nagar,,,0,0,1,Customer Demand,323,,,,Cash
2026-01-22,08:01:21,CNR3507353807,Success,CUS32710,Auto,Govindpuri,Vidhyadhar Nagar,2.47,12.94,0,0,0,,190,14.31,4.34,3.79,Wallet
2026-01-10,11:38:41,CNR9279978230,Cancelled by Customer,CUS72964,Cab Economy,Patrakar Colony,Bapu Nagar,,,1,0,0,,130,,,,Debit Card
2026-01-08,07:18:06,CNR9260171717,Cancelled by Driver,CUS17094,Cab Economy,Vaishali Nagar,Chandpole,,,0,1,0,,266,,,,UPI
2026-01-15,10:19:07,CNR8998766026,Success,CUS71650,Auto,Govindpuri,Durgapura,6.03,11.95,0,0,0,,460,4.45,4.41,4.88,Net Banking
2026-01-11,14:59:19,CNR5756231780,Cancelled by Driver,CUS59597,Bike,Brahmpuri,Bani Park,,,0,1,0,,199,,,,Credit Card
2026-01-23,12:51:54,CNR5671429849,Success,CUS51934,Cab Premium,Gopalpura,Adarsh Nagar,11.08,11.64,0,0,0,,685,15.35,3.54,4.84,Credit Card
2026-01-26,23:35:19,CNR4917126950,Cancelled by Customer,CUS31429,Cab Premium,Malviya Nagar,JLN Marg,,,1,0,0,,350,,,,Debit Card
2026-01-12,08:41:02,CNR3303650167,Cancelled by Driver,CUS17480,Cab Premium,Barkat Nagar,Brahmpuri,,,0,1,0,,847,,,,Net Banking
2026-01-28,06:45:49,CNR9553512105,Success,CUS15147,Cab Premium,Sitapura,Patrakar Colony,7.89,13.54,0,0,0,,263,5.33,4.08,3.66,Wallet
2026-01-24,22:06:20,CNR2189394662,Incomplete,CUS88372,Auto,Pratap Nagar,Transport Nagar,,,0,0,1,Vehicle Breakdown,168,,,,Net Banking
2026-01-05,15:44:34,CNR1907875721,Success,CUS79611,Cab XL,Sodala,Jagatpura,8.44,11.8,0,0,0,,104,9.93,4.97,4.42,Credit Card
2026-01-01,15:03:21,CNR6380635672,Success,CUS20310,Cab Premium,MI Road,Vaishali Nagar,4.67,5.18,0,0,0,,323,13.5,4.92,4.6,Cash
2026-01-26,22:07:04,CNR3925261177,Success,CUS28751,Cab XL,Vaishali Nagar,Jagatpura,10.06,7.2,0,0,0,,859,1.63,4.4,4.66,UPI
2026-01-02,13:28:13,CNR3366492365,Success,CUS43123,Cab XL,Sodala,Barkat Nagar,2.02,5.09,0,0,0,,601,10.14,4.02,4.34,Debit Card
2026-01-30,05:37:40,CNR2979368445,Incomplete,CUS34402,Cab Priority,Jagatpura,Sawai Ram Singh Road,,,0,0,1,Vehicle Breakdown,334,,,,Cash
2026-01-15,16:00:16,CNR1872079282,Cancelled by Customer,CUS47387,Cab Economy,Nirman Nagar,Govindpuri,,,1,0,0,,210,,,,Credit Card
2026-01-30,07:41:52,CNR2764513558,Incomplete,CUS42354,Cab Economy,Vaishali Nagar,Sawai Ram Singh Road,,,0,0,1,Customer Demand,379,,,,Cash
2026-01-18,13:33:32,CNR8513881013,Incomplete,CUS56105,Cab XL,Brahmpuri,Triveni Nagar,,,0,0,1,Customer Demand,158,,,,Wallet
2026-01-05,03:50:05,CNR5250760771,Success,CUS49758,Cab XL,Nirman Nagar,Sodala,5.08,9.34,0,0,0,,533,14.88,4.55,4.54,Debit Card
2026-01-19,07:24:12,CNR8535578434,Cancelled by Driver,CUS65851,Auto,C-Scheme,Patrakar Colony,,,0,1,0,,292,,,,UPI
2026-01-26,00:04:57,CNR9858538311,Success,CUS71973,Cab Economy,Vaishali Nagar,VKI Area,4.67,12.81,0,0,0,,833,5.79,4.58,4.45,Debit Card
2026-01-22,15:18:30,CNR3119508490,Success,CUS19171,Bike,Bapu Nagar,Patrakar Colony,10.56,3.32,0,0,0,,182,15.47,4.22,3.76,Credit Card
2026-01-05,07:23:39,CNR4146635853,Success,CUS71210,Cab Premium,Raja Park,Mansarovar,2.7,8.21,0,0,0,,254,3.36,4.78,3.93,Wallet
2026-01-25,04:26:07,CNR3907359877,Success,CUS67630,Cab Economy,Vaishali Nagar,Hasanpura,9.83,14.05,0,0,0,,128,17.07,3.98,4.37,Net Banking
2026-01-04,19:50:41,CNR8018983274,Incomplete,CUS76355,Cab Priority,Shyam Nagar,Tilak Nagar,,,0,0,1,Other Issue,392,,,,UPI
2026-01-12,16:47:58,CNR8824747063,Success,CUS60474,Bike,Patrakar Colony,Bapu Nagar,7.06,9.54,0,0,0,,451,12.69,4.75,4.05,Debit Card
2026-01-25,13:42:34,CNR7882403072,Success,CUS66023,Cab Economy,Triveni Nagar,Durgapura,4.4,14.26,0,0,0,,387,9.64,4.89,4.52,UPI
2026-01-24,10:26:44,CNR5998092910,Success,CUS67044,Cab Economy,Kalwar Road,Durgapura,2.86,6.16,0,0,0,,619,2.51,3.93,3.55,UPI
2026-01-08,05:28:37,CNR7054605625,Success,CUS77793,Cab Economy,Sanganer,Raja Park,5.3,3.27,0,0,0,,738,4.98,4.85,4.74,Cash
2026-01-05,08:49:58,CNR6597858357,Success,CUS30165,Cab Economy,Tilak Nagar,Sanganer,3.06,5.01,0,0,0,,839,14.36,3.69,4.28,Debit Card
2026-01-11,11:02:00,CNR9875962322,Cancelled by Driver,CUS27966,Cab XL,Subhash Chowk,Raja Park,,,0,1,0,,639,,,,Credit Card
2026-01-31,15:25:06,CNR2832469292,Cancelled by Driver,CUS46695,Auto,Subhash Chowk,Jagatpura,,,0,1,0,,83,,,,Cash
2026-01-13,01:22:52,CNR6027856810,Success,CUS99691,Cab Premium,Brahmpuri,Sitapura,5.11,6.65,0,0,0,,139,15.05,4.92,3.86,Debit Card
2026-01-23,13:49:33,CNR3553803098,Cancelled by Driver,CUS82986,Cab Premium,Sodala,Gopalpura,,,0,1,0,,401,,,,UPI
2026-01-01,20:29:47,CNR3005134930,Incomplete,CUS12441,Cab Priority,Tilak Nagar,Civil Lines,,,0,0,1,Vehicle Breakdown,225,,,,Wallet
2026-01-15,03:20:07,CNR2102413985,Cancelled by Driver,CUS28219,Bike,Hasanpura,Ajmer Road,,,0,1,0,,411,,,,UPI
2026-01-21,20:48:41,CNR2008024492,Success,CUS18285,Cab Premium,Transport Nagar,Raja Park,4.03,7.16,0,0,0,,350,14.23,3.88,4.74,Net Banking
2026-01-03,19:25:09,CNR6723798815,Success,CUS79231,Cab Economy,Kalwar Road,Sawai Ram Singh Road,2.67,3.96,0,0,0,,292,11.54,4.68,4.03,Wallet
2026-01-24,13:29:03,CNR7981526510,Cancelled by Driver,CUS68249,Cab Economy,Sawai Ram Singh Road,Mahesh Nagar,,,0,1,0,,943,,,,UPI
2026-01-15,05:10:08,CNR9991574954,Success,CUS73263,Bike,C-Scheme,Tonk Road,7.83,14.8,0,0,0,,104,16.78,4.88,3.58,Wallet
2026-01-07,11:30:04,CNR2548544363,Success,CUS77558,Cab Economy,Sitapura,Durgapura,6.48,4.5,0,0,0,,365,14.21,3.53,4.95,UPI
2026-01-21,20:19:18,CNR7096198248,Success,CUS83667,Bike,JLN Marg,Transport Nagar,11.55,5.53,0,0,0,,981,15.65,4.01,4.09,Cash
2026-01-03,12:23:52,CNR2168808436,Incomplete,CUS69913,Cab XL,Mahesh Nagar,Nirman Nagar,,,0,0,1,Vehicle Breakdown,861,,,,Debit Card
2026-01-10,18:59:26,CNR3021837762,Success,CUS89167,Auto,Pratap Nagar,MI Road,9.33,9.89,0,0,0,,443,15.21,3.87,4.96,Credit Card
2026-01-10,06:12:54,CNR1665921795,Success,CUS99911,Auto,Barkat Nagar,Kukas,10.0,13.05,0,0,0,,325,10.77,4.72,4.02,Cash
2026-01-26,02:25:46,CNR9971881591,Incomplete,CUS23516,Cab XL,Sawai Ram Singh Road,Triveni Nagar,,,0,0,1,Customer Demand,1010,,,,Cash
2026-01-01,21:39:46,CNR5026022454,Success,CUS50553,Cab Premium,Triveni Nagar,MI Road,6.61,10.0,0,0,0,,133,6.86,4.19,4.58,Net Banking
2026-01-17,09:35:03,CNR3368257411,Cancelled by Driver,CUS90485,Cab Economy,Lal Kothi,Vaishali Nagar,,,0,1,0,,964,,,,Net Banking
2026-01-10,01:45:35,CNR3346242162,Success,CUS90950,Auto,Chandpole,Tilak Nagar,11.3,9.22,0,0,0,,82,16.85,4.34,4.67,Net Banking
2026-01-13,18:45:05,CNR8833486719,Success,CUS86022,Cab Economy,Mansarovar,Sodala,8.21,11.46,0,0,0,,465,13.54,3.83,3.79,Cash
2026-01-29,20:44:35,CNR9971835433,Success,CUS42439,Auto,Nirman Nagar,Subhash Chowk,5.61,14.47,0,0,0,,435,7.64,4.47,4.99,Net Banking
2026-01-25,08:44:34,CNR1703482790,Cancelled by Driver,CUS66315,Cab Priority,Ajmer Road,Narayan Singh Circle,,,0,1,0,,659,,,,Net Banking
2026-01-31,06:24:29,CNR5312868499,Success,CUS35717,Bike,Bani Park,Raja Park,4.04,11.68,0,0,0,,313,16.51,4.84,4.0,Credit Card
2026-01-03,14:33:04,CNR8759264186,Incomplete,CUS58448,Auto,Raja Park,Nirman Nagar,,,0,0,1,Other Issue,779,,,,Cash
2026-01-06,15:11:42,CNR8968995407,Success,CUS90000,Cab Economy,Jawahar Nagar,Durgapura,9.98,3.8,0,0,0,,900,14.79,3.68,4.14,Net Banking
2026-01-21,07:49:41,CNR6663417920,Cancelled by Driver,CUS66224,Cab XL,Murlipura,Ghat Gate,,,0,1,0,,1300,,,,Credit Card
2026-01-06,22:59:52,CNR1812737289,Success,CUS99765,Cab Premium,Subhash Chowk,JLN Marg,7.37,5.4,0,0,0,,498,5.91,4.1,4.51,Credit Card
2026-01-02,23:41:52,CNR1489453555,Success,CUS48971,Cab Premium,Bani Park,Patrakar Colony,5.61,3.62,0,0,0,,488,7.84,4.27,3.62,Debit Card
2026-01-12,11:34:00,CNR4881000841,Success,CUS82643,Auto,Kalwar Road,Ajmer Road,7.37,11.58,0,0,0,,1338,13.89,4.92,4.36,UPI
2026-01-21,00:31:47,CNR6655008629,Success,CUS11899,Cab Priority,Bapu Nagar,Subhash Chowk,11.43,5.53,0,0,0,,530,2.06,3.74,4.56,UPI
2026-01-27,01:47:30,CNR4793441796,Cancelled by Driver,CUS81905,Cab Premium,MI Road,Vidhyadhar Nagar,,,0,1,0,,732,,,,Debit Card
2026-01-27,17:46:02,CNR2397642518,Success,CUS93004,Cab Priority,Triveni Nagar,Govindpuri,2.71,10.07,0,0,0,,317,9.0,4.8,4.59,UPI
2026-01-31,01:44:30,CNR1578827809,Cancelled by Driver,CUS60096,Cab Economy,Mansarovar,Narayan Singh Circle,,,0,1,0,,441,,,,Net Banking
2026-01-07,07:19:35,CNR8597827250,Success,CUS10320,Cab Economy,Triveni Nagar,Sanganer,11.4,6.34,0,0,0,,339,12.84,3.96,3.72,Wallet
2026-01-20,06:32:03,CNR1430660289,Incomplete,CUS44905,Cab XL,Chitrakoot,Kalwar Road,,,0,0,1,Customer Demand,806,,,,Cash
2026-01-12,15:33:30,CNR1962778639,Incomplete,CUS54954,Cab XL,Narayan Singh Circle,Hasanpura,,,0,0,1,Vehicle Breakdown,676,,,,Wallet
2026-01-05,05:41:25,CNR6552399911,Cancelled by Driver,CUS26518,Cab Premium,Brahmpuri,Amer,,,0,1,0,,212,,,,Cash
2026-01-20,13:20:06,CNR6226117090,Success,CUS24863,Cab XL,Hasanpura,Murlipura,2.64,10.02,0,0,0,,815,11.94,3.9,3.69,Cash
2026-01-09,05:01:19,CNR2388023284,Success,CUS19236,Cab Economy,Raja Park,Durgapura,10.27,7.47,0,0,0,,396,9.3,5.0,4.53,Credit Card
2026-01-31,02:34:59,CNR3140734550,Cancelled by Driver,CUS81328,Bike,Transport Nagar,Sodala,,,0,1,0,,159,,,,Credit Card
2026-01-09,06:00:32,CNR8549044331,Success,CUS17493,Cab Economy,Sodala,Ghat Gate,3.94,11.83,0,0,0,,206,13.28,4.35,4.91,Debit Card
2026-01-19,21:58:37,CNR8490540993,Success,CUS84706,Cab XL,Civil Lines,Raja Park,9.32,10.17,0,0,0,,560,13.4,3.92,3.58,Credit Card
2026-01-06,22:44:45,CNR2726136987,Success,CUS45950,Cab Economy,Jawahar Nagar,Sanganer,2.28,6.44,0,0,0,,354,17.73,3.91,4.09,Debit Card
2026-01-31,22:10:29,CNR9549620444,Cancelled by Customer,CUS37347,Auto,Ramganj,Murlipura,,,1,0,0,,428,,,,Credit Card
2026-01-08,13:56:46,CNR4185882039,Incomplete,CUS45304,Cab Economy,Bapu Nagar,Tonk Road,,,0,0,1,Customer Demand,159,,,,Debit Card
2026-01-03,03:35:13,CNR8980411084,Success,CUS34750,Bike,Brahmpuri,Chitrakoot,2.87,9.24,0,0,0,,570,7.98,4.89,4.92,Net Banking
2026-01-30,06:58:15,CNR7147758433,Success,CUS84757,Cab Premium,Ghat Gate,Jawahar Nagar,9.32,14.69,0,0,0,,342,4.18,4.67,4.28,Net Banking
2026-01-16,10:23:28,CNR8463944951,Cancelled by Customer,CUS46343,Auto,Kalwar Road,Mansarovar,,,1,0,0,,95,,,,Wallet
2026-01-24,17:54:47,CNR9953579875,Success,CUS71602,Cab Premium,Raja Park,Malviya Nagar,11.12,7.33,0,0,0,,402,11.51,4.56,3.71,Wallet
2026-01-03,03:25:53,CNR7486301592,Incomplete,CUS88636,Bike,Vidhyadhar Nagar,Barkat Nagar,,,0,0,1,Customer Demand,447,,,,Debit Card
2026-01-15,06:29:22,CNR1719864612,Success,CUS22406,Cab Premium,Govindpuri,Chitrakoot,6.7,12.25,0,0,0,,227,5.91,3.94,3.81,Wallet
2026-01-25,09:32:14,CNR7922674019,Cancelled by Driver,CUS63605,Cab XL,Nirman Nagar,Bapu Nagar,,,0,1,0,,189,,,,Credit Card
2026-01-10,17:57:49,CNR2886825767,Success,CUS36571,Cab Priority,Gopalpura,Narayan Singh Circle,3.73,10.62,0,0,0,,134,2.77,4.25,3.65,Credit Card
2026-01-27,22:00:29,CNR1062042563,Cancelled by Driver,CUS58937,Cab Priority,Brahmpuri,Mahesh Nagar,,,0,1,0,,274,,,,Wallet
2026-01-02,03:36:16,CNR6510819187,Success,CUS73247,Cab Economy,Durgapura,Vaishali Nagar,3.81,5.8,0,0,0,,801,4.73,4.13,4.4,Net Banking
2026-01-06,03:09:01,CNR6811025996,Incomplete,CUS52708,Cab Premium,Malviya Nagar,Amer,,,0,0,1,Customer Demand,415,,,,Cash
2026-01-14,14:25:09,CNR1979559322,Success,CUS37534,Cab Priority,Barkat Nagar,Murlipura,2.82,9.45,0,0,0,,672,12.62,4.69,4.41,Debit Card
2026-01-03,13:52:14,CNR5065422388,Success,CUS15589,Cab XL,C-Scheme,Vaishali Nagar,10.75,5.41,0,0,0,,585,10.08,4.66,3.55,Credit Card
2026-01-18,09:16:10,CNR8304494826,Success,CUS57850,Cab Premium,Tonk Road,Ajmer Road,3.97,7.98,0,0,0,,351,15.94,3.52,3.94,Debit Card
2026-01-18,03:01:58,CNR7978123219,Cancelled by Customer,CUS68743,Cab Economy,Sindhi Camp,Bapu Nagar,,,1,0,0,,80,,,,Net Banking
2026-01-22,06:14:01,CNR1167595667,Success,CUS50317,Cab XL,VKI Area,Shastri Nagar,10.86,4.55,0,0,0,,557,14.79,4.7,3.97,Credit Card
2026-01-01,09:29:53,CNR9558877766,Incomplete,CUS96595,Cab XL,Sodala,Sanganer,,,0,0,1,Vehicle Breakdown,83,,,,Debit Card
2026-01-21,05:03:11,CNR5865388065,Cancelled by Driver,CUS17544,Cab Premium,Vaishali Nagar,Raja Park,,,0,1,0,,217,,,,Cash
2026-01-12,22:39:07,CNR4079664876,Success,CUS40816,Cab Premium,Sodala,Shyam Nagar,10.33,3.79,0,0,0,,515,6.33,4.66,4.16,Cash
2026-01-18,12:07:27,CNR7521334533,Success,CUS10143,Cab Economy,Shyam Nagar,Khatipura,8.34,7.05,0,0,0,,424,4.13,3.63,3.93,UPI
2026-01-31,17:12:12,CNR9915459438,Success,CUS40364,Cab Priority,Murlipura,Hasanpura,7.38,7.38,0,0,0,,892,3.85,4.11,3.95,UPI
2026-01-13,17:30:51,CNR6756000096,Success,CUS22712,Cab Priority,Shyam Nagar,Civil Lines,9.02,11.94,0,0,0,,97,15.91,4.99,4.17,Credit Card
2026-01-06,23:16:14,CNR8200153998,Incomplete,CUS76692,Cab XL,MI Road,Kalwar Road,,,0,0,1,Vehicle Breakdown,430,,,,Credit Card
2026-01-14,01:33:18,CNR8589664809,Incomplete,CUS97630,Cab XL,Bani Park,Chandpole,,,0,0,1,Other Issue,182,,,,Wallet
2026-01-09,10:42:23,CNR2896898472,Cancelled by Driver,CUS77446,Cab XL,Raja Park,Malviya Nagar,,,0,1,0,,177,,,,Credit Card
2026-01-13,21:20:44,CNR7819180580,Success,CUS38221,Cab Economy,Kukas,Tonk Road,11.6,12.99,0,0,0,,718,13.73,4.35,4.23,Wallet
2026-01-23,14:52:04,CNR5597240599,Success,CUS85540,Bike,Adarsh Nagar,Tonk Road,5.2,4.72,0,0,0,,451,10.18,3.52,3.59,Net Banking
2026-01-24,19:58:36,CNR6063321848,Incomplete,CUS35715,Cab XL,Gopalpura,Hasanpura,,,0,0,1,Customer Demand,485,,,,Debit Card
2026-01-21,21:02:43,CNR9282747755,Success,CUS10049,Cab Priority,Murlipura,Sindhi Camp,10.83,4.64,0,0,0,,450,4.16,4.29,3.62,Net Banking
2026-01-25,15:00:10,CNR3286867699,Success,CUS27858,Auto,Bani Park,Patrakar Colony,9.37,14.8,0,0,0,,404,6.65,4.35,4.26,Credit Card
2026-01-19,01:57:31,CNR8152222512,Success,CUS74314,Cab Economy,Bapu Nagar,Brahmpuri,3.56,12.45,0,0,0,,785,12.54,4.68,4.02,Net Banking
2026-01-29,08:43:11,CNR2842603474,Cancelled by Customer,CUS80943,Cab Premium,Malviya Nagar,Sawai Ram Singh Road,,,1,0,0,,303,,,,Debit Card
2026-01-04,06:44:19,CNR6698825051,Success,CUS20613,Bike,Hasanpura,Bani Park,5.77,9.48,0,0,0,,140,5.6,3.55,3.84,Credit Card
2026-01-27,06:14:11,CNR2611746884,Success,CUS95616,Auto,MI Road,Durgapura,3.24,3.94,0,0,0,,181,10.22,4.41,3.76,Cash
2026-01-10,02:18:10,CNR8396415771,Success,CUS79710,Cab Priority,Raja Park,Durgapura,2.75,6.26,0,0,0,,89,12.28,3.89,4.26,Credit Card
2026-01-03,01:48:54,CNR7304842462,Cancelled by Driver,CUS76698,Cab Priority,VKI Area,Tilak Nagar,,,0,1,0,,243,,,,Debit Card
2026-01-18,06:34:53,CNR7706741811,Success,CUS83223,Auto,Sawai Ram Singh Road,Lal Kothi,6.87,9.68,0,0,0,,432,16.47,3.77,4.12,Net Banking
2026-01-30,22:51:00,CNR5624619001,Success,CUS50664,Cab Priority,Jhotwara,Sindhi Camp,3.78,3.8,0,0,0,,189,5.0,3.79,4.99,UPI
2026-01-01,07:56:51,CNR2830169494,Success,CUS89599,Cab Economy,MI Road,MI Road,10.7,7.54,0,0,0,,413,11.38,3.54,3.8,Debit Card
2026-01-05,17:15:33,CNR8018421213,Success,CUS62477,Auto,Nirman Nagar,Pratap Nagar,2.11,9.53,0,0,0,,251,4.89,4.98,4.92,Wallet
2026-01-04,23:14:30,CNR1642210941,Cancelled by Customer,CUS81824,Bike,Chandpole,Sanganer,,,1,0,0,,375,,,,Debit Card
2026-01-07,04:47:37,CNR3961406744,Success,CUS61830,Cab Priority,Vidhyadhar Nagar,Vaishali Nagar,11.03,9.74,0,0,0,,760,12.18,3.97,4.61,UPI
2026-01-23,22:12:20,CNR7729933501,Success,CUS57122,Cab XL,Khatipura,Sodala,10.73,11.5,0,0,0,,244,14.64,4.3,4.3,UPI
2026-01-03,02:31:27,CNR7037055142,Success,CUS78967,Cab Premium,Tilak Nagar,Hasanpura,9.17,11.84,0,0,0,,103,14.31,4.08,4.36,UPI
2026-01-05,04:15:41,CNR9235079810,Cancelled by Driver,CUS99524,Cab Priority,VKI Area,Nirman Nagar,,,0,1,0,,498,,,,Wallet
2026-01-28,13:45:30,CNR1678873548,Success,CUS73440,Cab Premium,MI Road,Durgapura,9.7,9.91,0,0,0,,257,4.46,4.3,4.25,Net Banking
2026-01-19,11:45:23,CNR8488463647,Success,CUS58876,Bike,JLN Marg,Sitapura,5.32,5.63,0,0,0,,265,14.57,3.68,4.73,Wallet
2026-01-14,09:16:39,CNR1523333634,Success,CUS90576,Cab Priority,Adarsh Nagar,Ajmer Road,4.92,9.97,0,0,0,,674,14.86,4.03,3.8,Cash
2026-01-23,12:20:51,CNR1625487803,Success,CUS52387,Cab Premium,Barkat Nagar,Bani Park,8.57,10.6,0,0,0,,738,15.97,4.83,3.8,Credit Card
2026-01-03,10:17:14,CNR7433350604,Incomplete,CUS79809,Cab XL,Subhash Chowk,Transport Nagar,,,0,0,1,Vehicle Breakdown,473,,,,Credit Card
2026-01-08,09:07:49,CNR8207359968,Incomplete,CUS17630,Cab XL,MI Road,Chitrakoot,,,0,0,1,Customer Demand,417,,,,Credit Card
2026-01-23,06:57:07,CNR4541229018,Success,CUS68457,Bike,Malviya Nagar,Jagatpura,4.01,13.25,0,0,0,,346,5.05,4.05,4.01,Cash
2026-01-26,14:56:30,CNR4126780247,Cancelled by Customer,CUS64355,Bike,VKI Area,Raja Park,,,1,0,0,,252,,,,Net Banking
2026-01-09,13:53:46,CNR1323409038,Success,CUS86316,Auto,Sodala,Sindhi Camp,7.63,13.58,0,0,0,,284,9.32,4.7,4.75,Net Banking
2026-01-02,16:11:00,CNR4742480255,Success,CUS26691,Auto,Patrakar Colony,Govindpuri,3.75,9.75,0,0,0,,458,13.89,4.63,4.19,Net Banking
2026-01-11,11:50:59,CNR3186046856,Cancelled by Driver,CUS67259,Cab Premium,Chitrakoot,Durgapura,,,0,1,0,,139,,,,Net Banking
2026-01-09,09:57:30,CNR3859476273,Success,CUS18213,Cab Premium,Vaishali Nagar,VKI Area,7.93,10.53,0,0,0,,324,3.2,3.91,3.53,Debit Card
2026-01-28,21:08:08,CNR3442755607,Success,CUS85272,Cab Premium,Gopalpura,Civil Lines,7.2,7.65,0,0,0,,530,4.5,4.9,3.94,Wallet
2026-01-11,21:55:14,CNR2582160001,Cancelled by Driver,CUS46505,Cab XL,Chandpole,Lal Kothi,,,0,1,0,,295,,,,Wallet
2026-01-26,02:24:05,CNR3074999143,Cancelled by Driver,CUS79842,Auto,Murlipura,Sodala,,,0,1,0,,298,,,,Debit Card
2026-01-26,00:27:50,CNR2376885093,Success,CUS63724,Cab XL,Tonk Road,Shyam Nagar,7.84,11.76,0,0,0,,85,16.4,4.34,3.96,UPI
2026-01-05,08:08:29,CNR3576003878,Cancelled by Driver,CUS27465,Cab Economy,Narayan Singh Circle,MI Road,,,0,1,0,,262,,,,Credit Card
2026-01-12,18:16:30,CNR5937735030,Cancelled by Customer,CUS12698,Cab Premium,Sitapura,Subhash Chowk,,,1,0,0,,470,,,,Debit Card
2026-01-10,04:57:21,CNR2101829276,Success,CUS36860,Auto,Patrakar Colony,Shyam Nagar,4.53,7.64,0,0,0,,563,1.68,3.69,4.51,UPI
2026-01-20,03:23:28,CNR6706027280,Success,CUS90002,Cab Priority,JLN Marg,Subhash Chowk,2.57,6.68,0,0,0,,152,14.61,4.67,4.49,Credit Card
2026-01-25,17:54:47,CNR6165229918,Cancelled by Driver,CUS23762,Bike,Adarsh Nagar,Raja Park,,,0,1,0,,613,,,,Cash
2026-01-13,12:24:05,CNR3822014878,Cancelled by Driver,CUS61184,Cab Economy,Gopalpura,Gopalpura,,,0,1,0,,814,,,,Wallet
2026-01-09,18:23:42,CNR9012876325,Success,CUS31561,Cab Premium,Transport Nagar,Gopalpura,8.48,4.46,0,0,0,,236,7.83,4.12,4.57,Credit Card
2026-01-26,02:50:48,CNR6392107007,Cancelled by Customer,CUS84091,Bike,Sanganer,Sitapura,,,1,0,0,,362,,,,Net Banking
2026-01-02,10:15:57,CNR7767386756,Success,CUS60822,Cab XL,Pratap Nagar,Vidhyadhar Nagar,4.23,5.98,0,0,0,,312,5.23,4.65,4.61,Net Banking
2026-01-31,06:04:00,CNR4397282960,Cancelled by Driver,CUS99540,Cab Priority,Tilak Nagar,Tonk Road,,,0,1,0,,539,,,,Credit Card
2026-01-29,22:11:36,CNR6897371643,Success,CUS39141,Auto,Amer,Patrakar Colony,4.3,8.65,0,0,0,,332,4.58,4.69,4.55,UPI
2026-01-23,17:18:12,CNR7474139056,Success,CUS84127,Cab Priority,Adarsh Nagar,Pratap Nagar,4.22,10.34,0,0,0,,896,14.04,4.15,3.5,UPI
2026-01-08,11:42:36,CNR1399742876,Incomplete,CUS14038,Cab XL,Bapu Nagar,Bani Park,,,0,0,1,Vehicle Breakdown,467,,,,Net Banking
2026-01-07,03:54:09,CNR1684189626,Success,CUS43806,Bike,Mahesh Nagar,Raja Park,9.87,6.29,0,0,0,,820,11.15,4.56,4.01,Wallet
2026-01-22,14:33:07,CNR6890422783,Success,CUS15451,Bike,Amer,Jhotwara,6.91,11.0,0,0,0,,602,7.99,4.73,4.72,Wallet
2026-01-27,09:39:09,CNR1008197312,Success,CUS22018,Auto,Sawai Ram Singh Road,Transport Nagar,3.56,10.65,0,0,0,,453,5.89,4.11,3.69,Credit Card
2026-01-11,05:33:57,CNR9010505965,Success,CUS69638,Cab Priority,Govindpuri,Kukas,5.19,6.44,0,0,0,,690,5.07,4.73,3.85,Credit Card
